"";"DBH";"HT";"SP";"age";"education";"forestry";"gender";"harvest"
"445";24,5;19,4;"Pinus nigra";47;1;1;0;1
"446";6,4;3,6;"Quercus pyrenaica";47;1;1;0;1
"447";7,8;5;"Pinus sylvestris";47;1;1;0;1
"448";32,3;20,6;"Pinus nigra";47;1;1;0;0
"449";28,1;19,7;"Pinus nigra";47;1;1;0;1
"450";31,5;19,3;"Pinus nigra";47;1;1;0;0
"451";37,4;20,6;"Pinus nigra";47;1;1;0;1
"452";30,7;23,9;"Pinus nigra";47;1;1;0;0
"453";27,2;17;"Pinus nigra";47;1;1;0;1
"454";31,6;20,3;"Pinus nigra";47;1;1;0;0
"455";29,1;23;"Pinus nigra";47;1;1;0;0
"456";39;20,3;"Pinus nigra";47;1;1;0;0
"457";32;20,4;"Pinus nigra";47;1;1;0;0
"458";33,2;19,6;"Pinus nigra";47;1;1;0;1
"459";9;3,8;"Quercus pyrenaica";47;1;1;0;0
"460";9;5,5;"Quercus pyrenaica";47;1;1;0;0
"461";7,6;5;"Quercus pyrenaica";47;1;1;0;0
"462";7,1;3,5;"Quercus pyrenaica";47;1;1;0;0
"463";10,9;7,3;"Quercus pyrenaica";47;1;1;0;0
"464";8,5;5,2;"Quercus pyrenaica";47;1;1;0;0
"465";10,8;4,6;"Quercus pyrenaica";47;1;1;0;0
"466";9;6,9;"Quercus pyrenaica";47;1;1;0;0
"467";8,8;5,8;"Quercus pyrenaica";47;1;1;0;0
"468";8,8;4,7;"Quercus pyrenaica";47;1;1;0;0
"469";7,7;4,3;"Quercus pyrenaica";47;1;1;0;1
"470";31,7;19,4;"Pinus nigra";47;1;1;0;1
"471";34,9;22,6;"Pinus nigra";47;1;1;0;1
"472";37,5;22,6;"Pinus nigra";47;1;1;0;0
"473";12,7;9,8;"Pinus nigra";47;1;1;0;1
"474";43,3;21,9;"Pinus nigra";47;1;1;0;1
"475";5,6;5,3;"Quercus pyrenaica";47;1;1;0;0
"476";4,8;5,8;"Quercus pyrenaica";47;1;1;0;0
"477";8,65;5,8;"Quercus pyrenaica";54;0;1;0;0
"478";9,45;6,5;"Pinus sylvestris";54;0;1;0;0
"479";8,75;8,1;"Quercus pyrenaica";54;0;1;0;0
"480";18,1;15,4;"Pinus sylvestris";54;0;1;0;0
"481";13,6;6,6;"Pinus sylvestris";54;0;1;0;0
"482";30,9;19,7;"Pinus nigra";54;0;1;0;0
"483";45,8;16,4;"Pinus sylvestris";54;0;1;0;0
"484";11,3;8,4;"Quercus pyrenaica";54;0;1;0;0
"485";10,7;7,5;"Quercus pyrenaica";54;0;1;0;0
"486";10;5,2;"Quercus pyrenaica";54;0;1;0;0
"487";11,3;7,7;"Quercus pyrenaica";54;0;1;0;0
"488";12,5;8;"Quercus pyrenaica";54;0;1;0;0
"489";9,8;6,3;"Quercus pyrenaica";54;0;1;0;0
"490";10;5,7;"Quercus pyrenaica";54;0;1;0;1
"491";24,7;11,6;"Pinus nigra";54;0;1;0;1
"492";11,8;9,5;"Quercus pyrenaica";54;0;1;0;0
"493";9,3;8,1;"Quercus pyrenaica";54;0;1;0;1
"494";14,5;10;"Quercus pyrenaica";54;0;1;0;0
"495";8,9;8,1;"Quercus pyrenaica";54;0;1;0;0
"496";9,8;9,9;"Quercus pyrenaica";54;0;1;0;0
"497";10,5;9,5;"Quercus pyrenaica";54;0;1;0;0
"498";8,9;8,2;"Quercus pyrenaica";54;0;1;0;0
"499";11,4;8;"Quercus pyrenaica";54;0;1;0;0
"500";10,2;9,8;"Quercus pyrenaica";54;0;1;0;0
"501";9;7,3;"Quercus pyrenaica";54;0;1;0;0
"502";8,2;7,1;"Quercus pyrenaica";54;0;1;0;0
"503";6,7;6,1;"Pinus sylvestris";54;0;1;0;0
"504";17,4;12,1;"Quercus pyrenaica";54;0;1;0;0
"505";15;11,7;"Quercus pyrenaica";54;0;1;0;0
"506";13,4;7,2;"Pinus sylvestris";54;0;1;0;0
"507";9,9;9,4;"Quercus pyrenaica";54;0;1;0;0
"508";8,8;7,3;"Quercus pyrenaica";54;0;1;0;0
"509";16,9;8,3;"Quercus pyrenaica";54;0;1;0;0
"510";8;5;"Pinus sylvestris";54;0;1;0;1
"511";6,8;7,5;"Quercus pyrenaica";54;0;1;0;0
"512";7,4;6,3;"Quercus pyrenaica";54;0;1;0;0
"513";9,7;8,8;"Quercus pyrenaica";54;0;1;0;0
"514";11,5;9,9;"Quercus pyrenaica";54;0;1;0;0
"515";10,6;9,2;"Quercus pyrenaica";54;0;1;0;0
"516";11,1;8,1;"Quercus pyrenaica";54;0;1;0;0
"517";8,8;8,8;"Quercus pyrenaica";54;0;1;0;0
"518";10,3;9,3;"Quercus pyrenaica";54;0;1;0;0
"519";11,8;12,3;"Pinus sylvestris";54;0;1;0;1
"520";10,2;7,7;"Quercus pyrenaica";54;0;1;0;1
"521";8,9;5,9;"Quercus pyrenaica";54;0;1;0;1
"522";8,6;5,9;"Quercus pyrenaica";54;0;1;0;1
"523";19,5;12,6;"Quercus pyrenaica";54;0;1;0;0
"524";30;17,2;"Pinus nigra";54;0;1;0;0
"525";10;14,3;"Pinus sylvestris";54;0;1;0;0
"526";10,2;8,3;"Quercus pyrenaica";54;0;1;0;0
"527";9;7,4;"Quercus pyrenaica";54;0;1;0;0
"528";8,5;5,8;"Quercus pyrenaica";54;0;1;0;0
"529";24,7;13,4;"Quercus pyrenaica";54;0;1;0;0
"530";13,7;10,6;"Quercus pyrenaica";54;0;1;0;0
"531";10,4;7,4;"Quercus pyrenaica";54;0;1;0;0
"532";7,9;8,4;"Quercus pyrenaica";54;0;1;0;0
"533";16;11,5;"Quercus pyrenaica";54;0;1;0;0
"534";7,9;6,7;"Quercus pyrenaica";54;0;1;0;0
"535";9,6;6,1;"Pinus sylvestris";54;0;1;0;0
"536";11,2;7,1;"Quercus pyrenaica";54;0;1;0;0
"537";17,3;7,5;"Quercus pyrenaica";54;0;1;0;0
"538";9,5;6,6;"Quercus pyrenaica";54;0;1;0;1
"539";36,1;14,6;"Pinus nigra";54;0;1;0;0
"540";34,9;18,1;"Pinus sylvestris";54;0;1;0;0
"541";38,5;21,7;"Pinus nigra";54;0;1;0;0
"542";40,1;21,4;"Pinus nigra";54;0;1;0;1
"543";8,4;7,5;"Quercus pyrenaica";54;0;1;0;0
"544";8,7;7,5;"Quercus pyrenaica";54;0;1;0;1
"545";9,5;11,1;"Pinus sylvestris";54;0;1;0;1
"546";35,3;20,4;"Pinus nigra";54;0;1;0;0
"547";35,7;21,2;"Pinus nigra";54;0;1;0;0
"548";38,9;17,9;"Pinus sylvestris";54;0;1;0;1
"549";12,7;9;"Quercus pyrenaica";54;0;1;0;0
"550";22,8;7,3;"Pinus sylvestris";54;0;1;0;1
"551";12;3,8;"Quercus pyrenaica";54;0;1;0;1
"552";14,7;9,5;"Quercus pyrenaica";54;0;1;0;0
"553";22,7;19,1;"Pinus sylvestris";54;0;1;0;1
"554";36,7;19,3;"Pinus nigra";54;0;1;0;0
"555";11,5;6,1;"Quercus pyrenaica";54;0;1;0;1
"556";33,5;17,5;"Pinus nigra";54;0;1;0;0
"557";21,4;8,8;"Quercus pyrenaica";54;0;1;0;0
"558";11,9;7,7;"Quercus pyrenaica";54;0;1;0;0
"559";13,8;7,9;"Quercus pyrenaica";54;0;1;0;0
"560";9,7;6,8;"Quercus pyrenaica";54;0;1;0;1
"561";10,3;5,8;"Quercus pyrenaica";54;0;1;0;0
"562";7,9;6,2;"Pinus sylvestris";54;0;1;0;1
"563";7,4;5;"Quercus pyrenaica";54;0;1;0;1
"564";21,2;10,5;"Quercus pyrenaica";54;0;1;0;0
"565";7;6;"Quercus pyrenaica";54;0;1;0;0
"566";10;5,7;"Pinus sylvestris";54;0;1;0;1
"567";11,3;8,1;"Quercus pyrenaica";54;0;1;0;1
"568";10,6;8,4;"Pinus sylvestris";54;0;1;0;0
"569";11;8,2;"Quercus pyrenaica";54;0;1;0;0
"570";10,3;7,6;"Quercus pyrenaica";54;0;1;0;0
"571";11,1;9,1;"Quercus pyrenaica";54;0;1;0;0
"572";8,8;7,2;"Quercus pyrenaica";54;0;1;0;0
"573";13,2;10,2;"Quercus pyrenaica";54;0;1;0;0
"574";8,2;7;"Quercus pyrenaica";54;0;1;0;0
"575";9,7;5,8;"Pinus sylvestris";54;0;1;0;0
"576";16,4;10,6;"Quercus pyrenaica";54;0;1;0;0
"577";6,8;6,1;"Quercus pyrenaica";54;0;1;0;0
"578";10,6;9,7;"Quercus pyrenaica";54;0;1;0;0
"579";10,3;8,4;"Quercus pyrenaica";54;0;1;0;0
"580";6,7;8,3;"Quercus pyrenaica";54;0;1;0;0
"581";13,6;8,8;"Quercus pyrenaica";54;0;1;0;0
"582";12,5;7,3;"Quercus pyrenaica";54;0;1;0;0
"583";41,2;21,3;"Pinus nigra";54;0;1;0;0
"584";23,6;20,8;"Pinus nigra";54;0;1;0;1
"585";20,6;17,7;"Pinus nigra";54;0;1;0;0
"586";27,6;17,3;"Pinus sylvestris";54;0;1;0;1
"587";30,1;21,7;"Pinus nigra";54;0;1;0;0
"588";29,7;22,9;"Pinus nigra";54;0;1;0;0
"589";32;22,1;"Pinus nigra";54;0;1;0;1
"590";39,2;22,4;"Pinus nigra";54;0;1;0;0
"591";11,3;13,4;"Quercus pyrenaica";54;0;1;0;0
"592";10,7;12,6;"Quercus pyrenaica";54;0;1;0;0
"593";28,8;12,6;"Quercus pyrenaica";54;0;1;0;0
"594";29,7;21,3;"Pinus nigra";54;0;1;0;0
"595";28,3;19,7;"Pinus sylvestris";54;0;1;0;1
"596";32,1;17,4;"Pinus sylvestris";54;0;1;0;0
"597";29,3;20;"Pinus nigra";54;0;1;0;0
"598";25,3;21;"Pinus sylvestris";54;0;1;0;0
"599";26,1;19,6;"Pinus nigra";54;0;1;0;0
"600";37,9;21,5;"Pinus sylvestris";54;0;1;0;0
"601";32,7;20;"Pinus nigra";54;0;1;0;0
"602";29;17,7;"Pinus nigra";54;0;1;0;1
"603";8,7;6,6;"Quercus pyrenaica";54;0;1;0;1
"604";9,6;7,2;"Quercus pyrenaica";54;0;1;0;0
"605";7,8;5;"Pinus sylvestris";54;0;1;0;1
"606";27,5;17,8;"Pinus sylvestris";54;0;1;0;1
"607";32,1;18,5;"Pinus sylvestris";54;0;1;0;0
"608";24,4;18;"Pinus sylvestris";54;0;1;0;0
"609";34,8;21,6;"Pinus nigra";54;0;1;0;0
"610";23,8;19;"Pinus sylvestris";54;0;1;0;0
"611";21,9;19,4;"Pinus sylvestris";54;0;1;0;1
"612";40,8;21,4;"Pinus nigra";54;0;1;0;1
"613";21,5;20,01;"Pinus nigra";54;0;1;0;1
"614";31,6;21;"Pinus nigra";54;0;1;0;0
"615";34,4;22,1;"Pinus nigra";54;0;1;0;0
"616";7;5,5;"Quercus pyrenaica";54;0;1;0;1
"617";10,4;7,4;"Quercus pyrenaica";54;0;1;0;0
"618";23,7;19,2;"Pinus nigra";54;0;1;0;0
"619";36,2;21,1;"Pinus nigra";54;0;1;0;0
"620";NA;NA;NA;54;0;1;0;1
"621";20,2;18,6;"Pinus nigra";54;0;1;0;1
"622";33,2;19,7;"Pinus nigra";54;0;1;0;0
"623";10,4;8,2;"Quercus pyrenaica";54;0;1;0;1
"624";9,8;7,1;"Quercus pyrenaica";54;0;1;0;0
"625";10,2;7,5;"Quercus pyrenaica";54;0;1;0;0
"626";7,9;5,7;"Quercus pyrenaica";54;0;1;0;1
"627";12,9;9,3;"Quercus pyrenaica";54;0;1;0;0
"628";8;5,1;"Quercus pyrenaica";54;0;1;0;1
"629";10,3;6,9;"Quercus pyrenaica";54;0;1;0;1
"630";7,5;6,7;"Quercus pyrenaica";54;0;1;0;1
"631";8,4;4,4;"Quercus pyrenaica";54;0;1;0;1
"632";36,7;20,2;"Pinus nigra";54;0;1;0;0
"633";26,5;20,2;"Pinus sylvestris";54;0;1;0;0
"634";37,2;20,7;"Pinus nigra";54;0;1;0;0
"635";31,1;21,9;"Pinus nigra";54;0;1;0;1
"636";33,3;20,3;"Pinus sylvestris";54;0;1;0;0
"637";19,8;15,5;"Pinus nigra";54;0;1;0;1
"638";29,9;19,1;"Pinus nigra";54;0;1;0;0
"639";24;9,9;"Quercus pyrenaica";54;0;1;0;0
"640";10,1;4,16;"Quercus pyrenaica";54;0;1;0;1
"641";30,6;13,5;"Quercus pyrenaica";54;0;1;0;0
"642";14;5,5;"Quercus pyrenaica";54;0;1;0;1
"643";8,4;4,8;"Quercus pyrenaica";54;0;1;0;0
"644";16,5;15,3;"Quercus pyrenaica";54;0;1;0;0
"645";28,4;19,2;"Pinus sylvestris";54;0;1;0;0
"646";12,7;5,1;"Pinus nigra";54;0;1;0;0
"647";29,9;18;"Pinus nigra";54;0;1;0;0
"648";14,7;13,5;"Quercus pyrenaica";54;0;1;0;1
"649";23,4;17,6;"Pinus sylvestris";54;0;1;0;1
"650";34,8;19;"Pinus sylvestris";54;0;1;0;0
"651";23,7;18,3;"Pinus sylvestris";54;0;1;0;1
"652";26,9;18,9;"Pinus nigra";54;0;1;0;1
"653";9,7;2,6;"Quercus pyrenaica";54;0;1;0;0
"654";7,4;9,9;"Quercus pyrenaica";54;0;1;0;0
"655";12,4;9,5;"Pinus sylvestris";54;0;1;0;1
"656";7,8;5,7;"Quercus pyrenaica";54;0;1;0;1
"657";37,3;21,1;"Pinus nigra";54;0;1;0;0
"658";20,9;21;"Pinus nigra";54;0;1;0;1
"659";38,7;19,7;"Pinus nigra";54;0;1;0;0
"660";27,2;19,3;"Pinus nigra";54;0;1;0;1
"661";7,8;7,3;"Quercus pyrenaica";54;0;1;0;0
"662";28,3;20,9;"Pinus nigra";54;0;1;0;0
"663";29;19,8;"Pinus nigra";54;0;1;0;1
"664";26,6;21,2;"Pinus nigra";54;0;1;0;1
"665";7,4;5,3;"Quercus pyrenaica";54;0;1;0;1
"666";30,8;19,7;"Pinus nigra";54;0;1;0;0
"667";8,5;10,2;"Quercus pyrenaica";54;0;1;0;0
"668";45,1;22,4;"Pinus nigra";54;0;1;0;0
"669";31,8;19,9;"Pinus nigra";54;0;1;0;1
"670";10,1;5,8;"Quercus pyrenaica";54;0;1;0;1
"671";30,4;19,6;"Pinus nigra";54;0;1;0;0
"672";18,8;18,8;"Pinus nigra";54;0;1;0;1
"673";26,1;19,2;"Pinus nigra";54;0;1;0;0
"674";28;21,8;"Pinus nigra";54;0;1;0;0
"675";27,2;21;"Pinus nigra";54;0;1;0;0
"676";27,5;21,3;"Pinus nigra";54;0;1;0;0
"677";13,8;15;"Pinus nigra";54;0;1;0;1
"678";26,5;21,3;"Pinus nigra";54;0;1;0;1
"679";21,1;21,4;"Pinus nigra";54;0;1;0;1
"680";28,3;19,7;"Pinus nigra";54;0;1;0;0
"681";36,8;20,3;"Pinus sylvestris";54;0;1;0;0
"682";42,2;22,2;"Pinus nigra";54;0;1;0;0
"683";24,5;19,4;"Pinus nigra";54;0;1;0;0
"684";6,4;3,6;"Quercus pyrenaica";54;0;1;0;1
"685";7,8;5;"Pinus sylvestris";54;0;1;0;1
"686";32,3;20,6;"Pinus nigra";54;0;1;0;0
"687";28,1;19,7;"Pinus nigra";54;0;1;0;0
"688";31,5;19,3;"Pinus nigra";54;0;1;0;0
"689";37,4;20,6;"Pinus nigra";54;0;1;0;1
"690";30,7;23,9;"Pinus nigra";54;0;1;0;0
"691";27,2;17;"Pinus nigra";54;0;1;0;1
"692";31,6;20,3;"Pinus nigra";54;0;1;0;0
"693";29,1;23;"Pinus nigra";54;0;1;0;1
"694";39;20,3;"Pinus nigra";54;0;1;0;0
"695";32;20,4;"Pinus nigra";54;0;1;0;0
"696";33,2;19,6;"Pinus nigra";54;0;1;0;1
"697";9;3,8;"Quercus pyrenaica";54;0;1;0;0
"698";9;5,5;"Quercus pyrenaica";54;0;1;0;1
"699";7,6;5;"Quercus pyrenaica";54;0;1;0;1
"700";7,1;3,5;"Quercus pyrenaica";54;0;1;0;1
"701";10,9;7,3;"Quercus pyrenaica";54;0;1;0;1
"702";8,5;5,2;"Quercus pyrenaica";54;0;1;0;1
"703";10,8;4,6;"Quercus pyrenaica";54;0;1;0;1
"704";9;6,9;"Quercus pyrenaica";54;0;1;0;1
"705";8,8;5,8;"Quercus pyrenaica";54;0;1;0;1
"706";8,8;4,7;"Quercus pyrenaica";54;0;1;0;1
"707";7,7;4,3;"Quercus pyrenaica";54;0;1;0;1
"708";31,7;19,4;"Pinus nigra";54;0;1;0;0
"709";34,9;22,6;"Pinus nigra";54;0;1;0;0
"710";37,5;22,6;"Pinus nigra";54;0;1;0;0
"711";12,7;9,8;"Pinus nigra";54;0;1;0;1
"712";43,3;21,9;"Pinus nigra";54;0;1;0;1
"713";5,6;5,3;"Quercus pyrenaica";54;0;1;0;0
"714";4,8;5,8;"Quercus pyrenaica";54;0;1;0;0
"715";8,65;5,8;"Quercus pyrenaica";63;1;0;0;1
"716";9,45;6,5;"Pinus sylvestris";63;1;0;0;0
"717";8,75;8,1;"Quercus pyrenaica";63;1;0;0;0
"718";18,1;15,4;"Pinus sylvestris";63;1;0;0;0
"719";13,6;6,6;"Pinus sylvestris";63;1;0;0;1
"720";30,9;19,7;"Pinus nigra";63;1;0;0;0
"721";45,8;16,4;"Pinus sylvestris";63;1;0;0;1
"722";11,3;8,4;"Quercus pyrenaica";63;1;0;0;1
"723";10,7;7,5;"Quercus pyrenaica";63;1;0;0;0
"724";10;5,2;"Quercus pyrenaica";63;1;0;0;0
"725";11,3;7,7;"Quercus pyrenaica";63;1;0;0;1
"726";12,5;8;"Quercus pyrenaica";63;1;0;0;0
"727";9,8;6,3;"Quercus pyrenaica";63;1;0;0;0
"728";10;5,7;"Quercus pyrenaica";63;1;0;0;0
"729";24,7;11,6;"Pinus nigra";63;1;0;0;0
"730";11,8;9,5;"Quercus pyrenaica";63;1;0;0;0
"731";9,3;8,1;"Quercus pyrenaica";63;1;0;0;0
"732";14,5;10;"Quercus pyrenaica";63;1;0;0;0
"733";8,9;8,1;"Quercus pyrenaica";63;1;0;0;0
"734";9,8;9,9;"Quercus pyrenaica";63;1;0;0;1
"735";10,5;9,5;"Quercus pyrenaica";63;1;0;0;0
"736";8,9;8,2;"Quercus pyrenaica";63;1;0;0;1
"737";11,4;8;"Quercus pyrenaica";63;1;0;0;0
"738";10,2;9,8;"Quercus pyrenaica";63;1;0;0;0
"739";9;7,3;"Quercus pyrenaica";63;1;0;0;0
"740";8,2;7,1;"Quercus pyrenaica";63;1;0;0;0
"741";6,7;6,1;"Pinus sylvestris";63;1;0;0;0
"742";17,4;12,1;"Quercus pyrenaica";63;1;0;0;0
"743";15;11,7;"Quercus pyrenaica";63;1;0;0;0
"744";13,4;7,2;"Pinus sylvestris";63;1;0;0;0
"745";9,9;9,4;"Quercus pyrenaica";63;1;0;0;0
"746";8,8;7,3;"Quercus pyrenaica";63;1;0;0;0
"747";16,9;8,3;"Quercus pyrenaica";63;1;0;0;0
"748";8;5;"Pinus sylvestris";63;1;0;0;1
"749";6,8;7,5;"Quercus pyrenaica";63;1;0;0;0
"750";7,4;6,3;"Quercus pyrenaica";63;1;0;0;0
"751";9,7;8,8;"Quercus pyrenaica";63;1;0;0;0
"752";11,5;9,9;"Quercus pyrenaica";63;1;0;0;0
"753";10,6;9,2;"Quercus pyrenaica";63;1;0;0;0
"754";11,1;8,1;"Quercus pyrenaica";63;1;0;0;0
"755";8,8;8,8;"Quercus pyrenaica";63;1;0;0;0
"756";10,3;9,3;"Quercus pyrenaica";63;1;0;0;0
"757";11,8;12,3;"Pinus sylvestris";63;1;0;0;0
"758";10,2;7,7;"Quercus pyrenaica";63;1;0;0;0
"759";8,9;5,9;"Quercus pyrenaica";63;1;0;0;1
"760";8,6;5,9;"Quercus pyrenaica";63;1;0;0;0
"761";19,5;12,6;"Quercus pyrenaica";63;1;0;0;0
"762";30;17,2;"Pinus nigra";63;1;0;0;0
"763";10;14,3;"Pinus sylvestris";63;1;0;0;0
"764";10,2;8,3;"Quercus pyrenaica";63;1;0;0;0
"765";9;7,4;"Quercus pyrenaica";63;1;0;0;0
"766";8,5;5,8;"Quercus pyrenaica";63;1;0;0;0
"767";24,7;13,4;"Quercus pyrenaica";63;1;0;0;0
"768";13,7;10,6;"Quercus pyrenaica";63;1;0;0;0
"769";10,4;7,4;"Quercus pyrenaica";63;1;0;0;0
"770";7,9;8,4;"Quercus pyrenaica";63;1;0;0;1
"771";16;11,5;"Quercus pyrenaica";63;1;0;0;0
"772";7,9;6,7;"Quercus pyrenaica";63;1;0;0;0
"773";9,6;6,1;"Pinus sylvestris";63;1;0;0;0
"774";11,2;7,1;"Quercus pyrenaica";63;1;0;0;0
"775";17,3;7,5;"Quercus pyrenaica";63;1;0;0;0
"776";9,5;6,6;"Quercus pyrenaica";63;1;0;0;0
"777";36,1;14,6;"Pinus nigra";63;1;0;0;0
"778";34,9;18,1;"Pinus sylvestris";63;1;0;0;0
"779";38,5;21,7;"Pinus nigra";63;1;0;0;0
"780";40,1;21,4;"Pinus nigra";63;1;0;0;0
"781";8,4;7,5;"Quercus pyrenaica";63;1;0;0;0
"782";8,7;7,5;"Quercus pyrenaica";63;1;0;0;1
"783";9,5;11,1;"Pinus sylvestris";63;1;0;0;1
"784";35,3;20,4;"Pinus nigra";63;1;0;0;0
"785";35,7;21,2;"Pinus nigra";63;1;0;0;0
"786";38,9;17,9;"Pinus sylvestris";63;1;0;0;0
"787";12,7;9;"Quercus pyrenaica";63;1;0;0;1
"788";22,8;7,3;"Pinus sylvestris";63;1;0;0;0
"789";12;3,8;"Quercus pyrenaica";63;1;0;0;1
"790";14,7;9,5;"Quercus pyrenaica";63;1;0;0;0
"791";22,7;19,1;"Pinus sylvestris";63;1;0;0;0
"792";36,7;19,3;"Pinus nigra";63;1;0;0;0
"793";11,5;6,1;"Quercus pyrenaica";63;1;0;0;1
"794";33,5;17,5;"Pinus nigra";63;1;0;0;0
"795";21,4;8,8;"Quercus pyrenaica";63;1;0;0;1
"796";11,9;7,7;"Quercus pyrenaica";63;1;0;0;0
"797";13,8;7,9;"Quercus pyrenaica";63;1;0;0;0
"798";9,7;6,8;"Quercus pyrenaica";63;1;0;0;1
"799";10,3;5,8;"Quercus pyrenaica";63;1;0;0;0
"800";7,9;6,2;"Pinus sylvestris";63;1;0;0;0
"801";7,4;5;"Quercus pyrenaica";63;1;0;0;1
"802";21,2;10,5;"Quercus pyrenaica";63;1;0;0;0
"803";7;6;"Quercus pyrenaica";63;1;0;0;0
"804";10;5,7;"Pinus sylvestris";63;1;0;0;0
"805";11,3;8,1;"Quercus pyrenaica";63;1;0;0;1
"806";10,6;8,4;"Pinus sylvestris";63;1;0;0;0
"807";11;8,2;"Quercus pyrenaica";63;1;0;0;1
"808";10,3;7,6;"Quercus pyrenaica";63;1;0;0;1
"809";11,1;9,1;"Quercus pyrenaica";63;1;0;0;0
"810";8,8;7,2;"Quercus pyrenaica";63;1;0;0;0
"811";13,2;10,2;"Quercus pyrenaica";63;1;0;0;0
"812";8,2;7;"Quercus pyrenaica";63;1;0;0;0
"813";9,7;5,8;"Pinus sylvestris";63;1;0;0;1
"814";16,4;10,6;"Quercus pyrenaica";63;1;0;0;0
"815";6,8;6,1;"Quercus pyrenaica";63;1;0;0;0
"816";10,6;9,7;"Quercus pyrenaica";63;1;0;0;0
"817";10,3;8,4;"Quercus pyrenaica";63;1;0;0;0
"818";6,7;8,3;"Quercus pyrenaica";63;1;0;0;0
"819";13,6;8,8;"Quercus pyrenaica";63;1;0;0;0
"820";12,5;7,3;"Quercus pyrenaica";63;1;0;0;0
"821";41,2;21,3;"Pinus nigra";63;1;0;0;0
"822";23,6;20,8;"Pinus nigra";63;1;0;0;0
"823";20,6;17,7;"Pinus nigra";63;1;0;0;0
"824";27,6;17,3;"Pinus sylvestris";63;1;0;0;0
"825";30,1;21,7;"Pinus nigra";63;1;0;0;0
"826";29,7;22,9;"Pinus nigra";63;1;0;0;0
"827";32;22,1;"Pinus nigra";63;1;0;0;0
"828";39,2;22,4;"Pinus nigra";63;1;0;0;0
"829";11,3;13,4;"Quercus pyrenaica";63;1;0;0;0
"830";10,7;12,6;"Quercus pyrenaica";63;1;0;0;0
"831";28,8;12,6;"Quercus pyrenaica";63;1;0;0;0
"832";29,7;21,3;"Pinus nigra";63;1;0;0;0
"833";28,3;19,7;"Pinus sylvestris";63;1;0;0;0
"834";32,1;17,4;"Pinus sylvestris";63;1;0;0;0
"835";29,3;20;"Pinus nigra";63;1;0;0;0
"836";25,3;21;"Pinus sylvestris";63;1;0;0;0
"837";26,1;19,6;"Pinus nigra";63;1;0;0;0
"838";37,9;21,5;"Pinus sylvestris";63;1;0;0;0
"839";32,7;20;"Pinus nigra";63;1;0;0;0
"840";29;17,7;"Pinus nigra";63;1;0;0;0
"841";8,7;6,6;"Quercus pyrenaica";63;1;0;0;1
"842";9,6;7,2;"Quercus pyrenaica";63;1;0;0;0
"843";7,8;5;"Pinus sylvestris";63;1;0;0;1
"844";27,5;17,8;"Pinus sylvestris";63;1;0;0;0
"845";32,1;18,5;"Pinus sylvestris";63;1;0;0;0
"846";24,4;18;"Pinus sylvestris";63;1;0;0;0
"847";34,8;21,6;"Pinus nigra";63;1;0;0;0
"848";23,8;19;"Pinus sylvestris";63;1;0;0;0
"849";21,9;19,4;"Pinus sylvestris";63;1;0;0;0
"850";40,8;21,4;"Pinus nigra";63;1;0;0;0
"851";21,5;20,01;"Pinus nigra";63;1;0;0;0
"852";31,6;21;"Pinus nigra";63;1;0;0;0
"853";34,4;22,1;"Pinus nigra";63;1;0;0;0
"854";7;5,5;"Quercus pyrenaica";63;1;0;0;1
"855";10,4;7,4;"Quercus pyrenaica";63;1;0;0;0
"856";23,7;19,2;"Pinus nigra";63;1;0;0;0
"857";36,2;21,1;"Pinus nigra";63;1;0;0;0
"858";NA;NA;NA;63;1;0;0;0
"859";20,2;18,6;"Pinus nigra";63;1;0;0;0
"860";33,2;19,7;"Pinus nigra";63;1;0;0;0
"861";10,4;8,2;"Quercus pyrenaica";63;1;0;0;0
"862";9,8;7,1;"Quercus pyrenaica";63;1;0;0;0
"863";10,2;7,5;"Quercus pyrenaica";63;1;0;0;0
"864";7,9;5,7;"Quercus pyrenaica";63;1;0;0;0
"865";12,9;9,3;"Quercus pyrenaica";63;1;0;0;0
"866";8;5,1;"Quercus pyrenaica";63;1;0;0;1
"867";10,3;6,9;"Quercus pyrenaica";63;1;0;0;0
"868";7,5;6,7;"Quercus pyrenaica";63;1;0;0;1
"869";8,4;4,4;"Quercus pyrenaica";63;1;0;0;1
"870";36,7;20,2;"Pinus nigra";63;1;0;0;0
"871";26,5;20,2;"Pinus sylvestris";63;1;0;0;0
"872";37,2;20,7;"Pinus nigra";63;1;0;0;0
"873";31,1;21,9;"Pinus nigra";63;1;0;0;0
"874";33,3;20,3;"Pinus sylvestris";63;1;0;0;0
"875";19,8;15,5;"Pinus nigra";63;1;0;0;0
"876";29,9;19,1;"Pinus nigra";63;1;0;0;0
"877";24;9,9;"Quercus pyrenaica";63;1;0;0;0
"878";10,1;4,16;"Quercus pyrenaica";63;1;0;0;0
"879";30,6;13,5;"Quercus pyrenaica";63;1;0;0;0
"880";14;5,5;"Quercus pyrenaica";63;1;0;0;0
"881";8,4;4,8;"Quercus pyrenaica";63;1;0;0;1
"882";16,5;15,3;"Quercus pyrenaica";63;1;0;0;0
"883";28,4;19,2;"Pinus sylvestris";63;1;0;0;0
"884";12,7;5,1;"Pinus nigra";63;1;0;0;0
"885";29,9;18;"Pinus nigra";63;1;0;0;0
"886";14,7;13,5;"Quercus pyrenaica";63;1;0;0;0
"887";23,4;17,6;"Pinus sylvestris";63;1;0;0;0
